ApplauseRate,ReviewNum,Level,FlavorScore,EnvironmentScore,ServiceScore,5StarReviewNum,High-qualityMerchant,PopularArea,PictureNum,ParkingNum,ParkingInfo,GroupPurchase,Promotion,AdvanceReservation,TakeOut,PerConsumption,BusinessDay
26.32,19,3.5,7.2,7.3,7.4,5,0,1,11,0,0,0,0,0,1,16,352
46.67,15,3.5,7.6,7.5,7.6,7,1,0,11,0,0,0,0,0,1,20,266
34.62,26,3.5,7.2,7.1,7.2,9,1,0,7,0,0,0,0,0,1,10,2384
35.29,74,3.5,6.8,7.3,7.2,24,1,1,30,1,1,0,0,0,1,15,2927
33.33,9,3.5,6.8,7,7.1,3,0,0,5,0,0,0,0,0,1,67,423
33.33,18,3.5,7.2,7,7.2,6,0,1,10,0,0,0,0,0,1,11,615
41.67,24,3.5,7.3,7.1,7,10,1,1,17,0,0,0,0,0,1,14,613
33.33,24,3.5,7,7.1,7.2,8,0,1,11,0,0,0,0,0,1,15,841
18.37,98,3.5,7.2,6.8,6.8,18,0,0,25,0,0,1,0,0,1,11,2699
20.45,100,3,6.7,6.6,6.6,18,0,1,29,3,1,0,0,0,1,14,2946
14.29,28,3,6.9,6.9,6.9,4,0,1,25,0,0,0,0,0,0,12,521
16.67,44,3,6.8,6.6,6.4,4,0,0,10,2,1,0,0,0,1,12,2917
47.37,19,3.5,7.2,7.4,7.5,9,1,0,5,0,0,1,0,0,1,15,223
18.18,121,3.5,7,7,6.8,22,0,0,70,1,1,0,0,0,0,12,1420
35.71,28,3.5,7.4,6.9,7.2,10,1,0,11,0,0,0,0,0,0,10,1239
21.74,23,3.5,7.1,6.9,7,5,0,0,11,1,1,0,0,0,1,14,1541
50,24,3.5,7.6,6.5,6.8,12,1,0,9,0,0,0,0,0,0,11,1726
15.25,63,3,6.9,6.4,6.6,9,0,0,30,1,1,0,0,0,1,16,2917
20.65,105,3.5,7.3,7,7,19,0,0,53,3,1,0,0,0,0,14,2940
43.48,23,3.5,7.6,7.3,7.4,10,1,0,17,0,0,0,0,0,1,13,360
26.32,19,3.5,7,7.1,7.1,5,0,0,9,0,0,0,0,0,0,11,519
25,8,3.5,7.4,7.4,7.3,2,0,0,5,0,0,1,0,0,1,14,331
30.77,13,3.5,7.6,7.1,7.2,4,0,1,5,0,0,0,0,0,0,37,2511
15.94,72,3.5,7.1,6.2,6.7,11,0,0,37,2,1,0,0,0,1,10,2921
30.68,88,3.5,7.2,7.4,7.3,27,0,0,22,0,0,0,0,0,1,29,708
40.16,122,3.5,7.1,7,7,49,1,0,28,0,0,0,0,0,1,12,912
68.57,35,3.5,7.3,7.1,7.6,24,1,0,10,0,0,1,0,0,1,7,753
15.52,116,3,6.7,6.8,6.6,18,0,0,70,0,0,0,0,0,1,17,837
34.05,602,3,6.6,7,6.7,205,0,0,149,4,1,0,0,0,1,32,1129
14.81,55,3,6.7,6.5,7,8,0,1,27,1,1,0,0,0,0,10,2089
77.78,9,3.5,7.4,7.1,7.4,7,1,1,5,0,0,0,0,0,1,15,618
43.75,16,3.5,7.2,7.1,7.4,7,1,0,7,2,1,0,0,0,1,17,890
17.86,56,3,7.1,6.7,6.8,10,0,0,44,0,0,0,0,0,0,14,954
19.05,42,3.5,7.4,6.8,6.9,8,0,1,21,0,0,0,0,0,1,13,2521
17.07,41,3,7.3,7.3,6.9,7,0,0,30,0,0,0,0,0,1,23,452
63.33,60,3.5,7,7.4,7.2,38,1,0,39,1,1,1,0,0,1,30,299
13.04,71,3,6.9,6.7,6.6,9,0,0,22,0,0,0,0,0,1,13,2906
8.7,24,3.5,7,6.6,6.8,2,0,0,5,1,1,0,0,0,0,25,2546
53.66,41,3.5,7.5,7.3,7.5,22,1,0,5,1,1,1,0,0,1,12,1128
21.62,37,3.5,7.1,7,7,8,0,0,6,0,0,0,0,0,1,11,2100
28.57,14,3,6.9,6.8,6.9,4,0,0,3,0,0,0,0,0,1,13,1215
30.86,243,3,6.9,7,6.7,75,0,1,62,1,1,0,0,0,1,18,1591
8,25,3.5,7.1,6.8,7,2,0,1,18,0,0,0,0,0,1,21,469
9.52,21,3.5,6.8,7.4,7.1,2,0,0,21,0,0,0,0,0,0,15,194
83.33,12,3.5,7.4,7.3,7.3,10,1,0,4,0,0,1,0,0,1,30,1785
40,15,3.5,7.3,7.1,7.2,6,1,1,12,0,0,0,0,0,0,5,1652
25.88,85,3,6.7,6.4,6.8,22,0,0,49,0,0,0,0,0,1,20,844
66.67,9,3.5,7.4,7.4,7.6,6,1,1,6,0,0,0,0,0,0,16,521
24.47,100,3.5,7.5,6.5,6.8,23,0,1,25,2,1,0,0,0,0,12,2938
48.57,35,3.5,7.4,7.3,7.3,17,1,0,10,0,0,1,0,0,1,10,533
28.95,86,3.5,7.3,6.9,6.7,22,0,1,27,9,1,0,0,0,0,11,3050
13.04,23,3,6.8,6.7,6.5,3,0,0,8,0,0,1,0,0,1,17,857
29.63,27,3.5,7.1,6.9,7,8,0,1,6,0,0,0,0,0,1,38,2597
23.08,26,3.5,7.2,6.9,7,6,0,1,17,0,0,0,0,0,1,17,668
22.22,171,3.5,7,6.9,6.9,38,0,0,19,0,0,0,0,0,1,15,2538
57.14,21,3.5,6.9,6.9,6.9,12,1,0,2,0,0,1,0,0,1,41,1152
25.64,39,3.5,7.4,7.4,7.4,10,0,0,18,0,0,0,0,0,1,16,2151
17.14,35,3,6.9,7,6.8,6,0,1,26,0,0,0,0,0,1,25,676
16,76,3.5,7.3,6.8,6.7,12,0,1,31,5,1,0,0,0,0,14,2883
33.33,21,3.5,7.3,6.9,7.4,7,0,1,15,0,0,0,0,0,1,14,844
20.69,29,3.5,7,6.6,6.9,6,0,0,23,1,1,0,0,0,1,12,1341
15,77,3,6.8,6.6,6.6,9,0,0,30,4,1,0,0,0,1,15,2873
29.73,37,3.5,7.3,7,7.2,11,0,1,14,1,1,0,0,0,0,11,1771
35.71,42,3.5,7.6,7.3,7.5,15,1,1,30,0,0,0,0,0,1,14,1283
13.79,46,3,6.9,6.5,6.6,4,0,0,20,3,1,0,0,0,1,12,2890
27.5,80,3.5,7.1,6.7,6.7,22,0,0,48,1,1,0,0,0,0,11,1491
11.32,60,3.5,6.9,6.3,7,6,0,0,38,0,0,0,0,0,1,8,2601
66.67,12,3.5,7,7.2,7.2,8,1,0,5,0,0,0,0,0,1,10,644
48.28,58,3.5,7.1,6.7,6.8,28,1,1,19,7,1,0,0,0,0,11,2594
23.81,21,3.5,7.3,7.3,7.1,5,0,0,17,0,0,0,0,0,1,15,547
12,25,3,6.8,6.7,6.7,3,0,1,21,0,0,1,0,0,1,14,504
57.14,28,3.5,7.5,7,7.3,16,1,0,11,0,0,0,0,0,1,14,1112
45.28,106,3.5,7.4,7.1,7.2,48,1,0,47,3,1,0,0,0,0,13,1409
50,10,3,6.2,6.2,6.2,5,1,0,5,0,0,1,0,0,0,30,648
53.91,115,3.5,7.1,7.1,7.1,62,1,1,41,0,0,0,0,0,1,29,2541
40,10,3.5,7.4,7.4,7.5,4,1,0,5,0,0,0,0,0,1,15,516
14.08,71,3,6.6,6.8,6.5,10,0,0,37,0,0,0,0,0,0,19,2513
50.46,4958,4.5,8.1,9,8.5,2502,1,0,3001,11,1,1,1,0,0,161,691
42,631,4,7.8,8.5,8.3,265,0,1,405,0,0,1,0,1,0,79,350
48.45,258,3.5,7.5,7.7,7.5,125,0,0,200,0,0,1,0,1,1,84,325
40.3,1077,3.5,7.3,6.7,6.7,426,0,1,134,12,1,1,1,0,1,60,2933
73.55,1773,4.5,9,9.1,8.9,1304,1,1,1017,2,1,1,1,0,1,140,338
55.27,617,4.5,8.6,8.9,8.8,341,1,0,393,1,1,1,1,0,1,83,349
28.66,1120,3.5,6.8,7.5,7,321,0,1,644,0,0,1,0,0,1,75,196
40.83,3495,4,7.9,7.9,7.6,1427,0,1,331,3,1,1,0,0,1,87,1531
51.04,288,4,7.9,7.8,8.3,147,1,0,88,0,0,1,1,0,1,52,586
51.39,539,4,8.4,8.8,8.2,277,1,1,359,0,0,1,0,0,1,79,543
35.42,48,3.5,7.6,7.2,7.2,17,0,0,36,0,0,0,0,0,1,121,25
52.85,3457,4,8.1,8.1,8.6,1827,1,1,546,1,1,1,0,0,1,58,1383
51.44,1804,4.5,8.8,8.8,9,928,1,1,1175,1,1,0,1,0,0,100,711
50.86,3647,4.5,8.7,9.1,8.6,1855,1,1,959,23,1,0,0,0,0,102,1777
55.81,1032,4,7.7,9,8.9,576,1,0,257,4,1,1,0,1,1,60,712
36.43,656,3.5,7.6,7.9,7.8,239,0,1,419,2,1,1,0,1,1,54,402
63.41,12014,4.5,8.4,8.4,8.3,7618,1,1,5787,8,1,1,0,0,1,69,521
46.86,175,4,7.8,7.2,8.3,82,0,1,123,0,0,1,0,0,1,27,261
40.14,740,4,8.3,8.4,8.1,297,0,1,542,0,0,0,0,0,0,82,220
36.52,282,4,7.9,8.1,7.8,103,0,0,194,0,0,1,0,1,1,74,136
45.71,1050,4.5,8.7,8.9,8.7,480,0,1,768,1,1,0,0,0,0,77,334
48.16,490,4.5,8.5,9,8.9,236,0,1,384,0,0,0,1,0,0,103,238
49.67,763,4,8.1,8.5,8.1,379,1,1,183,1,1,1,0,1,1,49,1076
40.79,4073,4,8.5,8.3,8.4,1661,0,0,1905,45,1,0,1,0,0,103,1960
40.12,496,3.5,7.3,8.2,7.7,199,0,1,348,0,0,1,0,1,0,66,204
58.11,148,4.5,8.5,8.8,9,86,1,0,114,1,1,0,0,0,0,79,143
54.35,1737,4,8,8.3,7.9,944,1,0,805,1,1,1,0,1,1,78,807
56.59,2032,4.5,8.4,8.3,8.5,1150,1,1,390,1,1,1,1,1,1,75,1035
49.5,202,4,8,7.8,7.6,100,1,1,125,0,0,1,0,1,1,68,279
43.33,120,4,8.3,8.6,8.4,52,0,1,91,0,0,0,0,0,0,75,124
47.35,1058,4.5,8.3,8.8,8.7,501,0,0,709,3,1,0,1,0,0,98,511
94,100,4.5,8.8,8.8,9,94,1,0,70,0,0,1,0,0,0,57,139
31.51,73,3.5,7.5,8.1,7.5,23,0,0,50,0,0,1,0,0,1,95,148
68.09,235,4.5,8.8,8.6,9,160,1,1,166,0,0,1,0,0,1,68,191
65.88,1055,4.5,8.5,8.8,8.5,695,1,1,761,0,0,1,0,0,0,74,101
67.15,1114,4.5,8.3,8.7,8.6,748,1,0,552,0,0,1,0,0,1,80,424
81.42,1480,5,9,9.1,9.1,1205,1,1,653,0,0,1,0,0,1,81,444
72.96,318,4,8,7.7,8,232,1,1,212,0,0,1,1,0,1,47,438
42.56,672,4,7.8,8,8,286,0,1,470,1,1,0,0,0,1,72,540
44.81,491,3.5,7.3,8.9,8.2,220,0,1,381,0,0,1,0,0,1,79,188
53.66,123,4,7.6,9.1,7.8,66,1,0,107,0,0,0,0,0,0,109,82
76.54,324,4.5,8.8,9.1,9,248,1,0,248,0,0,0,0,0,1,80,201
78.96,347,4.5,8.9,9,8.8,274,1,1,318,0,0,1,0,0,0,62,56
75,204,4,8.3,8.8,8.7,153,1,0,152,0,0,1,0,0,0,76,109
79.03,62,5,9,9,9.1,49,1,1,41,0,0,1,0,0,1,33,69
72.23,1246,5,9,9.1,9.1,900,1,1,392,2,1,1,0,0,0,62,844
58.97,329,4,8.3,8.2,8,194,1,0,174,0,0,1,0,0,1,70,256
56.57,99,4,8.2,8.5,8.1,56,1,0,66,0,0,1,0,0,1,61,103
47.82,596,4.5,8.7,8.5,8.5,285,0,1,403,1,1,0,0,0,0,78,528
71.25,2066,4.5,8.5,8.7,8.7,1472,1,0,991,0,0,1,0,0,1,75,464
64.11,3452,4.5,8.7,9,8.8,2213,1,1,1606,2,1,1,0,0,1,75,479
74.86,2303,4,7.8,8.3,8,1724,1,1,848,1,1,1,1,0,1,77,521
83.66,967,4.5,8.6,9,8.2,809,1,1,530,1,1,1,0,0,1,59,457
44.57,626,4.5,8.4,8.7,8.5,279,0,1,396,3,1,0,0,0,0,76,688
42.31,1515,4,8.3,8,7.9,641,0,1,1023,2,1,0,0,0,0,80,705
39.03,5048,3.5,7.6,7.7,7.3,1970,0,1,2148,5,1,0,0,0,0,70,1054
90.13,1044,4.5,8.3,8.8,8.5,941,1,1,656,0,0,1,0,0,0,54,368
84.91,53,4.5,8.7,8.2,8.5,45,1,0,33,1,1,1,0,0,1,55,165
84.31,3550,4,8.4,8.5,8.3,2993,1,1,1595,0,0,1,0,0,1,61,519
44.76,563,3.5,7.6,7.4,7.4,252,0,0,175,0,0,1,0,0,1,69,778
45.3,2746,4,8.4,8.2,8.4,1244,0,1,1440,20,1,0,1,0,0,102,1284
37.01,581,4,8,8,7.8,215,0,0,368,0,0,0,0,0,0,79,438
57.69,130,4,8.1,8.4,8.5,75,1,0,81,0,0,1,0,0,1,62,63
53.23,62,4,8.3,8.2,8.2,33,1,0,45,0,0,1,0,1,1,75,63
43.83,940,4,8.2,8.9,8.7,412,0,0,332,20,1,0,0,0,0,122,2125
46.15,39,4.5,8.8,8.3,8.7,18,0,1,34,0,0,1,0,0,1,50,192
42.78,4797,4,8.5,7.9,8.4,2052,0,1,2224,15,1,0,1,0,0,99,1465
87.36,1772,4.5,8.2,8.9,8.6,1548,1,0,913,0,0,1,0,0,0,81,417
45.18,633,4.5,8.4,8.9,8.4,286,0,1,361,1,1,0,0,0,0,77,608
43.66,339,3.5,7.9,7.5,7.3,148,0,1,154,0,0,1,0,0,1,56,364
45.81,1598,4,8,7.2,7.3,732,0,0,392,0,0,1,0,0,1,57,892
64.57,1019,4,8.2,8.4,8.5,658,1,0,588,1,1,1,0,0,0,79,704
43.58,965,4,7.8,8.5,7.8,421,0,1,463,0,0,1,0,0,1,70,594
39.28,499,4,8.3,7.6,7.8,196,0,0,280,2,1,0,0,0,0,75,717
49.93,4815,4.5,8.4,8.6,8.4,2404,1,0,923,4,1,1,0,0,1,73,487
82.75,2562,4.5,8.4,8.5,8.6,2120,1,0,730,1,1,1,0,0,0,68,498
65.48,1211,4.5,8.3,9,8.6,793,1,1,984,0,0,1,0,0,1,69,470
46.12,232,4,8.1,7.6,7.8,107,0,1,138,0,0,1,0,0,1,47,421
60,55,4.5,8.5,8.7,8.8,33,1,0,38,0,0,0,0,0,0,70,155
72.15,3307,4.5,8.5,8.8,8.5,2386,1,1,1532,1,1,1,0,0,1,71,505
52.66,1637,4,7.8,8.3,8.5,862,1,1,751,2,1,1,0,0,0,77,1549
59.34,3387,4,7.8,8.6,8.1,2010,1,1,2502,1,1,0,0,0,0,90,323
71.29,533,3.5,7.6,7.8,7.7,380,1,1,432,0,0,1,0,0,1,51,239
79.27,3656,4,8.4,8.5,8.2,2898,1,0,2344,0,0,1,0,0,1,71,521
47.05,4019,4,8.4,8.3,8,1891,0,1,758,4,1,0,0,0,1,86,1066
66.8,1015,4.5,9,8.8,9.1,678,1,0,606,1,1,0,0,0,1,105,1056
44.34,318,4,8,8.3,8.3,141,0,1,225,0,0,1,0,0,1,72,191
42.48,113,4,7.6,8.1,8.1,48,0,1,79,0,0,1,0,0,1,63,130
56.65,1384,3.5,7.7,7.6,7.6,784,1,1,837,0,0,1,1,0,1,68,502
80.6,232,5,9,9,9,187,1,0,172,0,0,0,0,0,1,80,156
71.75,223,5,9,8,8.8,160,1,0,168,0,0,1,1,1,1,89,273
72.68,3309,4.5,8.5,8.6,8.1,2405,1,0,1225,0,0,1,0,0,1,82,787
44.68,47,4.5,8.2,8.8,8.1,21,0,0,36,0,0,0,0,0,0,80,160
46.51,2477,4,8.2,8.4,8.1,1152,0,1,983,0,0,1,0,0,1,65,775
47.41,348,4.5,8.4,9.2,9.1,165,0,0,130,5,1,0,0,0,0,135,1639
43.07,743,3.5,7.8,7.6,7.1,320,0,0,400,7,1,0,0,0,0,81,873
76.77,99,4.5,8.5,8.2,8.5,76,1,1,72,0,0,1,0,0,1,46,104
56.67,90,4.5,8.5,8.1,8.3,51,1,0,73,0,0,0,1,0,1,115,180
70.15,201,4,8,8.6,8.4,141,1,1,150,0,0,1,0,0,1,67,149
25.88,2510,3.5,7.6,6.6,6.6,583,0,1,575,68,1,0,0,0,0,75,2946
86.32,1374,4,8.6,8.8,8.2,1186,1,1,1023,0,0,0,0,0,1,80,514
63.69,2732,4.5,8.3,8.6,8.6,1740,1,1,1353,1,1,1,0,0,0,72,803
43.4,901,4,8.2,8.7,8.5,391,0,0,581,2,1,0,1,0,0,86,708
47.54,61,4.5,8.6,9,7.9,29,0,0,49,0,0,0,0,0,0,68,103
74.49,345,4.5,8.7,8.5,8.4,257,1,0,180,1,1,0,0,0,1,78,911
29.95,1553,3.5,7.5,7.1,7,331,0,0,349,116,1,0,0,0,1,64,2720
70.39,1665,3.5,7,8.1,6.8,1172,1,0,849,2,1,0,0,0,0,106,345
30.93,569,3.5,7.9,7.6,7.4,176,0,1,297,0,0,0,0,0,0,76,978
75.89,112,4.5,8.6,8.2,8.6,85,1,0,77,0,0,0,0,0,1,56,523
63.89,36,4,8.1,8.7,8.8,23,1,1,27,0,0,0,0,0,1,119,342
50.37,4070,3.5,7.8,7.5,7.1,2050,1,1,1247,4,1,1,0,0,1,47,916
43.53,1160,3.5,7.4,8.7,7.6,505,0,1,705,0,0,0,0,0,0,122,348
46.22,1177,4,8,7.5,7.6,544,0,1,291,0,0,1,0,0,1,47,942
44.56,4458,4,8,8.1,7.7,1913,0,0,504,62,1,1,0,0,1,67,2948
43.97,282,4,7.9,7.8,8.1,124,0,1,171,0,0,1,0,0,1,72,670
53.76,1224,4,8.2,8,7.9,658,1,1,200,1,1,1,1,0,1,47,1131
42.41,1898,4,8.1,8.2,7.6,805,0,1,784,4,1,0,0,0,1,96,720
74.31,1117,3.5,7.5,8.3,7.8,830,1,1,725,0,0,1,0,0,1,68,438
86.78,4033,4.5,8.6,8.8,8.8,3500,1,0,1430,0,0,1,0,0,1,69,521
72.56,481,4.5,8.6,8.4,8.6,349,1,0,181,0,0,1,0,0,0,58,370
42.01,738,4,8.3,8.6,8.4,310,0,0,550,0,0,0,0,0,0,83,385
61.93,654,4.5,8.4,9.1,9,405,1,0,230,0,0,1,1,0,1,73,291
80.44,900,4,8.1,8.4,7.7,724,1,0,595,0,0,0,0,0,1,83,337
64.36,578,3.5,7.6,8.1,7.8,372,1,0,373,1,1,1,0,0,1,111,249
91.81,1539,5,9,9.1,9,1413,1,1,997,0,0,0,0,0,1,79,329
54.34,1936,4.5,8.2,9,8.6,1052,1,1,1171,3,1,1,0,0,1,95,651
81.76,6695,4.5,8.7,8.9,8.5,5474,1,1,4142,1,1,0,0,0,1,83,519
67.68,1572,4.5,8.2,8.4,8.6,1064,1,0,314,2,1,0,0,0,1,80,779
73.62,2240,4,7.6,8.4,8,1649,1,1,1856,0,0,0,0,0,0,80,318
43.57,856,4.5,8.5,8.9,8.6,373,0,1,568,1,1,0,0,0,1,88,671
44.81,819,4,8.1,8.7,8.2,367,0,0,508,0,0,1,0,0,1,75,625
62.95,413,4.5,8.6,8.6,9,260,1,1,309,1,1,0,0,0,0,98,249
77.93,3692,3.5,7.8,8,7.5,2877,1,0,1482,1,1,1,0,0,1,66,521
81.67,3301,4.5,8.6,8.6,8.4,2696,1,1,2145,0,0,0,0,0,1,83,521
61.08,7122,4,8.2,8.2,8,4350,1,0,3464,10,1,0,0,0,1,88,1223
46.79,218,4,8.3,8.5,8.1,102,0,0,142,0,0,0,0,0,0,75,496
43.56,101,4,7.7,8.7,8.5,44,0,0,82,0,0,1,0,0,1,64,126
50,322,4,7.7,8.1,7.9,161,1,1,260,0,0,1,0,0,1,71,254
48.84,1941,4.5,8.8,7.6,7.9,948,1,0,336,2,1,1,0,0,1,57,1253
68,803,4,7.9,7.8,7.8,546,1,1,374,0,0,0,0,0,0,74,660
41.92,2353,4,7.9,7.2,7.3,786,0,1,467,96,1,1,0,0,1,59,192
35.95,370,4,8.1,7.6,7.6,133,0,1,159,3,1,0,0,0,0,80,1711
65.71,140,4,8,8.4,8.1,92,1,1,96,0,0,1,1,1,1,77,86
64.29,448,4.5,8.5,8.3,8.4,288,1,1,342,0,0,1,0,0,0,74,168
86.1,1396,4.5,8.8,8.9,8.3,1202,1,0,962,0,0,0,0,0,1,84,428
43.87,212,4,7.9,8,7.6,93,0,1,173,0,0,1,0,0,0,69,84
74.78,1705,4.5,8.9,9.1,8.8,1275,1,0,1080,1,1,0,0,0,1,83,416
42.07,473,4,7.6,8.1,8.1,199,0,1,383,0,0,1,0,0,1,70,459
56.38,1497,4,8,8,7.8,844,1,1,753,2,1,0,1,0,1,70,353
54.51,276,4,7.8,8.1,7.9,151,1,1,221,0,0,1,0,0,1,65,225
43.87,2471,3.5,7.7,7.3,7,1084,0,1,1020,0,0,0,0,0,1,94,777
44.33,882,4,7.6,8.2,7.9,391,0,1,502,2,1,1,0,0,1,82,770
43.33,60,4,7.8,8.9,7.4,26,0,0,56,0,0,1,0,0,0,130,121
43.36,851,4,8.2,7.9,8,369,0,1,404,0,0,1,0,0,1,94,706
62.88,229,4,8.3,8,8.4,144,1,0,140,0,0,0,0,0,1,62,374
71.05,9738,4.5,8.5,8.7,8.2,6919,1,1,4589,5,1,0,0,0,1,84,518
65.08,1323,4,8.4,8.6,7.8,861,1,0,882,0,0,0,0,0,1,82,581
41.48,1678,4,7.7,9,8,696,0,1,1177,1,1,0,0,0,0,70,154
52.73,1153,4,8,7.9,7.4,608,1,1,337,0,0,0,0,0,1,34,714
60.62,8413,4,8.4,8.5,8.1,5100,1,1,3846,20,1,0,0,0,1,87,475
71.84,3484,4,8.3,7.8,7.8,2503,1,1,2030,0,0,0,0,0,1,90,519
44.85,7810,4,8,7.7,7.6,3503,0,1,1768,5,1,0,0,0,1,95,1131
34.6,578,4,8.1,7.6,7.7,200,0,1,246,4,1,0,0,0,0,81,1864
42.96,710,4,8.1,8.2,7.7,305,0,0,374,1,1,0,0,0,1,95,530
40.95,1309,4,8.4,8.5,8.1,536,0,1,919,3,1,0,0,0,0,84,640
81.4,8111,4.5,8.7,8.6,8.4,6602,1,1,4595,1,1,0,0,0,1,82,521
83.06,4061,4.5,8.6,8.7,8.4,3373,1,0,2541,0,0,0,0,0,1,83,521
79.12,3746,4.5,8.7,8.6,8.3,2964,1,1,2398,0,0,0,0,0,1,89,518
47.92,3053,4,7.9,8.6,8,1463,0,1,1070,6,1,0,0,0,1,87,932
68.71,2365,4.5,8.7,9,9,1625,1,1,654,4,1,0,0,0,1,104,471
45.53,470,4,8.2,8.2,8.1,214,0,0,151,0,0,0,0,0,1,70,614
63.51,717,4.5,8.5,9,8.5,456,1,0,485,1,1,1,1,0,0,146,199
37.05,858,4,7.7,6.7,6.9,289,0,0,197,20,1,0,0,0,1,51,2361
37.67,1331,4,7.9,7,7.1,298,0,1,275,132,1,0,0,0,1,59,2373
81.83,820,4,8.5,8.3,7.8,671,1,1,562,0,0,0,0,0,1,82,316
53.09,81,3.5,7.4,8.2,7.3,43,1,1,41,0,0,1,0,0,0,112,156
30.67,75,4,7.6,8.2,8.5,23,0,1,65,0,0,1,1,0,1,79,52
57.31,3073,4.5,8.4,9,8.3,1761,1,1,806,7,1,1,0,1,1,138,1091
60.12,672,4,8.3,8.6,8.3,404,1,1,215,4,1,1,0,1,0,104,902
57.64,314,4,7.8,8.6,8.3,181,1,1,241,0,0,1,0,1,0,100,292
57.93,145,4.5,9,8.6,8.6,84,1,1,114,1,1,1,0,1,1,88,191
54.64,1929,4,8,9,8.2,1054,1,1,1445,1,1,1,1,0,0,109,349
49.36,1329,4,8.1,7.9,7.8,656,1,0,203,1,1,1,1,0,0,119,1108
75.64,1786,4,7.6,8.6,8.2,1351,1,1,1615,0,0,0,1,0,0,82,407
82.35,1003,5,9,9.1,9.2,826,1,1,734,0,0,0,0,0,1,117,744
77.77,1588,5,8.9,9.1,9.2,1235,1,1,946,3,1,0,0,0,1,131,1068
47.3,1110,4,7.8,8.3,7.9,525,0,1,380,0,0,1,0,0,0,71,798
52.98,436,4,7.9,8.1,7.6,231,1,0,167,2,1,1,0,0,0,58,831
42.14,280,3.5,7.5,7.1,6.7,118,0,1,141,1,1,1,0,0,1,150,1713
62.09,153,4,8.2,8.5,8.7,95,1,1,93,0,0,1,0,0,1,58,274
48.5,699,4,8,7.9,8,339,0,0,101,0,0,1,0,0,1,44,1202
27.38,789,3.5,7.8,7.4,7.3,216,0,0,298,8,1,0,0,0,0,72,2232
41.07,1963,4,7.6,7,7.2,745,0,1,173,62,1,1,0,0,1,59,2947
50.54,840,4,8,8.2,8,425,1,1,236,0,0,1,0,0,1,85,942
55.97,1758,4,8,7.8,8,984,1,0,469,6,1,1,0,0,1,75,1237
26.32,700,3.5,7.8,7.6,7.2,184,0,0,264,13,1,0,0,0,0,77,2036
70.33,482,4,8.1,8.6,7.8,339,1,0,215,0,0,1,0,0,1,89,537
58.05,329,3.5,7.5,8.4,8.2,191,1,0,224,0,0,1,1,0,1,95,523
46.5,534,4,7.9,7.9,7.6,246,0,0,167,4,1,0,0,1,1,76,2908
51.69,623,4,8.2,7.5,7.8,322,1,1,142,0,0,1,0,1,1,78,1131
40.68,295,3.5,7.3,7.2,7.3,120,0,1,133,0,0,1,0,0,0,60,879
46.91,695,3.5,7.9,7.8,7.7,326,0,1,166,1,1,0,0,0,0,104,992
34.06,138,3.5,7.2,8.7,7.3,47,0,0,98,0,0,1,0,0,0,95,246
50.95,210,4,7.7,8.1,8.6,107,1,1,129,0,0,1,0,0,1,47,417
42.78,180,4,8,7.8,7.8,77,0,0,60,0,0,1,0,0,0,59,752
21.86,2617,3.5,7.2,6.3,6.3,427,0,1,561,147,1,0,0,0,1,62,2947
49.83,871,4,8,8,7.6,434,1,0,104,7,1,1,0,0,1,64,1964
51.92,416,4,8.1,8.2,7.7,216,1,1,124,0,0,1,0,0,1,74,765
71.87,391,3.5,7.7,7.8,7.7,281,1,1,302,0,0,1,0,0,1,61,248
42.78,367,3.5,7.6,7.7,7.4,157,0,1,240,0,0,0,0,0,1,35,394
69.24,3075,4,7.7,8.3,7.9,2129,1,1,1776,0,0,0,0,0,1,77,516
45.06,486,3.5,7.4,7.2,7.2,219,0,1,156,0,0,1,0,0,1,77,876
38.1,42,4,7.9,7.8,7.9,16,0,0,30,0,0,1,0,0,1,54,65
65.48,562,3.5,7.5,7.9,7.6,368,1,1,328,0,0,1,0,0,1,74,359
40,35,4,7.8,8.1,7.7,14,0,1,29,0,0,0,0,0,0,65,53
62.35,1514,3.5,7.6,8.2,7.4,944,1,1,1063,0,0,1,0,1,0,62,477
60.77,362,4,8,7.8,7.8,220,1,0,109,0,0,1,0,0,1,35,1289
43.29,968,4,8,7.5,7.5,419,0,1,323,1,1,0,0,0,0,68,773
50.56,2791,4,8,8,7.8,1411,1,0,304,6,1,1,0,0,0,96,1973
38.93,3997,3.5,7.3,8,7.5,1556,0,1,1071,4,1,1,0,0,0,78,1218
36.62,680,3.5,7.7,8.2,7.7,249,0,1,201,3,1,0,0,0,0,70,1728
42.82,425,3.5,7.3,7.8,7.7,182,0,1,254,1,1,1,0,0,1,69,451
54.95,111,3.5,7,8,6.6,61,1,0,74,0,0,1,0,0,0,91,128
48.95,190,4,8,7.8,7.5,93,1,1,70,0,0,1,1,0,1,44,744
43.42,76,3.5,7.4,7.7,7.5,33,0,1,63,0,0,1,0,0,1,53,85
41.81,421,4,7.8,7.9,7.5,176,0,1,166,0,0,0,0,0,0,67,785
28.74,334,3.5,7.3,7.7,7.4,96,0,1,267,0,0,1,0,0,1,65,216
62.62,1822,4,7.8,8.1,7.9,1141,1,1,852,2,1,0,0,0,1,63,472
43.71,167,3.5,7.6,7.4,7.6,73,0,0,98,0,0,1,0,0,1,48,414
44.13,1713,3.5,7.6,8,7.9,756,0,1,412,4,1,0,0,0,1,78,1057
